"block","lot","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","sale_price","borough_Manhattan","borough_Queens","borough_Staten Island","tax_class_at_present_1","tax_class_at_present_1A","tax_class_at_present_1C","tax_class_at_present_2","tax_class_at_present_2A","tax_class_at_present_2B","tax_class_at_present_2C","tax_class_at_present_4"
16,1420,0,0,0,-1.00853516296613,-0.0792407251126248,2005,2,1200000,1,0,0,0,0,0,1,0,0,0,0
236,54,2,0,2,0.138252312460646,-0.0481484223448628,1925,1,560038,0,1,0,1,0,0,0,0,0,0,0
3765,31,2,0,2,0.138252312460646,0.118998107240002,1925,1,555000,0,0,0,1,0,0,0,0,0,0,0
6427,67,3,0,3,0.688710300665498,0.0961361199107649,1920,1,1560000,0,0,0,1,0,0,0,0,0,0,0
3191,44,1,0,1,0.000637815409432779,-0.0757860248050957,1940,1,955000,0,1,0,1,0,0,0,0,0,0,0
5421,1051,0,0,0,-1.00853516296613,-0.123237349617334,2017,2,829874,0,0,0,0,0,0,1,0,0,0,0
2134,1117,0,0,0,-1.00853516296613,-0.103728453763052,1920,2,702592,1,0,0,0,0,0,1,0,0,0,0
3155,20,1,0,1,0.0809129386893071,-0.0721281068324178,1960,1,160673,0,0,1,1,0,0,0,0,0,0,0
5480,15,2,0,2,0.195591686231985,0.0174908834981903,1950,1,637000,0,0,0,1,0,0,0,0,0,0,0
1320,2173,0,0,0,-1.00853516296613,0.0283630285836496,1988,2,2400000,1,0,0,0,0,0,1,0,0,0,0
1736,11,3,0,3,0.0923808134435748,0.0331386437146457,1925,1,422500,0,1,0,1,0,0,0,0,0,0,0
5144,10,1,0,1,1.28503978788742,0.0607762461748786,1925,1,1750000,0,0,0,1,0,0,0,0,0,0,0
4960,1152,0,0,0,-1.00853516296613,-0.102001103609287,2004,2,552900,0,1,0,0,0,0,1,0,0,0,0
13573,3,1,0,1,1.28503978788742,-0.0825938165875796,1945,1,425880,0,1,0,1,0,0,0,0,0,0,0
3149,77,3,0,3,0.187793531399083,0.150395236505487,1901,1,7e+05,0,0,0,1,0,0,0,0,0,0,0
11098,116,1,0,1,0.405224436739999,-0.0668444475385498,1920,1,615000,0,1,0,1,0,0,0,0,0,0,0
10900,31,1,1,2,0.0818303686696485,0.01423940085581,1935,1,450000,0,1,0,1,0,0,0,0,0,0,0
4477,84,1,0,1,-0.779177667880775,-0.0833050784156003,1990,1,390000,0,0,1,1,0,0,0,0,0,0,0
5174,28,1,0,1,0.734581799682569,-0.0299604413140478,1930,1,1288000,0,1,0,1,0,0,0,0,0,0,0
9269,46,1,0,1,-0.0911051826247093,-0.0904176966958073,1930,1,624000,0,1,0,1,0,0,0,0,0,0,0
4625,5,2,0,2,0.271279659610152,-0.0136014192695717,1935,1,685000,0,0,0,1,0,0,0,0,0,0,0
3263,9,2,0,2,1.56026878198985,-0.101086624116118,1958,1,610000,0,0,1,1,0,0,0,0,0,0,0
3331,19,2,0,2,-0.13697668164178,-0.0148207252604643,1920,1,960000,0,0,0,1,0,0,0,0,0,0,0
10827,7,3,0,3,0.560270103417699,0.103756782353844,2005,1,375000,0,1,0,1,0,0,0,0,0,0,0
8359,128,2,0,2,-0.0452336836076383,0.137998958931412,1970,1,579500,0,0,0,1,0,0,0,0,0,0,0
4779,56,2,0,2,0.459352805580143,0.0904460252865993,1970,1,7e+05,0,0,0,1,0,0,0,0,0,0,0
5603,19,1,0,1,-0.182848180658851,-0.0757860248050957,1950,1,672045,0,1,0,1,0,0,0,0,0,0,0
2197,120,1,0,1,0.551095803614285,-0.021323690545225,1975,1,489000,0,0,1,1,0,0,0,0,0,0,0
10276,52,1,0,1,0.367609807546001,-0.0896048260352122,1925,1,320000,0,1,0,1,0,0,0,0,0,0,0
10666,40,1,0,1,0.138252312460646,-0.0337199681193001,1925,1,6e+05,0,1,0,1,0,0,0,0,0,0,0
12635,31,1,0,1,-0.179178460737486,-0.0831018607504515,1930,1,505000,0,1,0,1,0,0,0,0,0,0,0
2530,1176,0,0,0,-1.00853516296613,-0.0788342897823273,2017,2,1654656,0,0,0,0,0,0,1,0,0,0,0
1599,1059,0,0,0,-1.00853516296613,-0.089299999537489,2003,2,860000,1,0,0,0,0,0,1,0,0,0,0
73,51,1,0,1,0.688710300665498,-0.00730167164995977,1910,1,475000,0,0,1,1,0,0,0,0,0,0,0
12596,71,1,0,1,-0.13697668164178,-0.111958769201577,1925,1,480000,0,1,0,1,0,0,0,0,0,0,0
3943,2012,0,0,0,-1.00853516296613,-0.115921513671978,0,2,230000,0,0,0,0,0,0,1,0,0,0,0
2645,12,2,0,2,-0.0911051826247093,0.0111911358785784,1920,1,235637,0,1,0,1,0,0,0,0,0,0,0
4013,33,2,0,2,1.28503978788742,0.0128168771997686,1901,1,342000,0,0,0,1,0,0,0,0,0,0,0
8754,53,2,0,2,0.136417452499963,0.0137313566929381,1940,1,999000,0,0,0,1,0,0,0,0,0,0,0
4638,43,1,0,1,1.28503978788742,-0.0700959301809301,1950,1,860000,0,0,0,1,0,0,0,0,0,0,0
1230,27,3,0,3,-0.13697668164178,-0.0235590848618615,1940,1,450000,0,1,0,1,0,0,0,0,0,0,0
2145,18,1,0,1,-0.288811343388285,-0.0757860248050957,1945,1,640000,0,1,0,1,0,0,0,0,0,0,0
5653,5,1,0,1,-0.271380173761798,-0.0700959301809301,1910,1,912500,0,0,0,1,0,0,0,0,0,0,0
6179,43,2,0,2,-0.205783930167387,-0.0432711983812923,1930,1,875000,0,1,0,1,0,0,0,0,0,0,0
4981,1020,0,0,0,-1.00853516296613,-0.126692049924863,2012,2,650000,0,1,0,0,0,0,1,0,0,0,0
1194,54,2,0,2,0.358435507742587,0.0544764985552667,2018,1,773870,0,0,1,1,0,0,0,0,0,0,0
7279,1715,0,0,0,-1.00853516296613,-0.10647189224256,1964,2,480000,0,0,0,0,0,0,1,0,0,0,0
4634,73,2,0,2,-0.0452336836076383,-0.00598075682649276,1935,1,550000,0,0,0,1,0,0,0,0,0,0,0
1211,1002,0,0,0,-1.00853516296613,-0.102001103609287,1915,2,1060000,0,0,0,0,0,0,0,0,0,1,0
4224,65,1,0,1,0.826324797716711,-0.0325006621284074,1945,1,646900,0,0,1,1,0,0,0,0,0,0,0
2074,1107,0,0,0,-1.00853516296613,-0.101696277111564,2007,2,1265000,0,0,0,0,0,0,0,0,0,1,0
11295,45,1,0,1,0.908893495947439,-0.09905444746463,1945,1,2e+05,0,1,0,1,0,0,0,0,0,0,0
2469,17,1,0,1,-0.0911051826247093,-0.0579028702720038,1940,1,361000,0,1,0,1,0,0,0,0,0,0,0
11481,37,0,1,1,-0.118628082034952,0.0437059623023818,1920,4,950000,0,1,0,0,0,0,0,0,0,0,1
3118,51,1,0,1,0.826324797716711,-0.0552610406250698,1938,1,1280000,0,1,0,1,0,0,0,0,0,0,0
3451,17,2,0,2,-0.0911051826247093,0.0741886120746976,1901,1,835000,0,0,0,1,0,0,0,0,0,0,0
6605,1121,0,0,0,-1.00853516296613,-0.103423627265329,2017,2,570220,0,0,0,0,0,0,1,0,0,0,0
11648,9,1,0,1,-0.0911051826247093,-0.103423627265329,1925,1,465000,0,1,0,1,0,0,0,0,0,0,0
5022,77,2,0,2,1.28503978788742,0.175289400486211,1975,1,750000,0,0,0,1,0,0,0,0,0,0,0
881,1042,0,0,0,-1.00853516296613,-0.184609084492263,2008,4,35000,0,1,0,0,0,0,0,0,0,0,1
4995,52,2,0,2,-0.0149584942563714,0.000623817290842309,1899,1,617000,0,0,0,1,0,0,0,0,0,0,0
7690,41,1,0,1,-0.182848180658851,0.0166780128375952,1930,1,765500,0,0,0,1,0,0,0,0,0,0,0
1365,1336,0,0,0,-1.00853516296613,-0.0931611351753157,1972,2,1501919,1,0,0,0,0,0,1,0,0,0,0
5122,35,3,0,3,0.32173830852893,0.122351198714956,1925,1,575000,0,0,0,1,0,0,0,0,0,0,0
4951,72,1,0,1,0.138252312460646,-0.0861501257276831,1925,1,350000,0,0,0,1,0,0,0,0,0,0,0
5486,61,1,0,1,0.1217385728145,-0.0611543529143842,1975,1,620000,0,0,1,1,0,0,0,0,0,0,0
1278,1051,0,0,0,-1.00853516296613,-0.0806632487686662,1988,1,275000,0,0,1,0,1,0,0,0,0,0,0
3110,47,1,0,1,0.0235735649179683,-0.0631865295658719,2018,1,529490,0,0,1,1,0,0,0,0,0,0,0
7210,49,1,0,1,1.05568229280207,-0.0215269082103738,1955,1,940000,0,1,0,1,0,0,0,0,0,0,0
4917,51,1,0,1,0.691003875616352,0.039540000166832,1940,1,971000,0,1,0,1,0,0,0,0,0,0,0
5711,28,2,0,2,0.826324797716711,0.0189134071542317,1965,1,832500,0,0,1,1,0,0,0,0,0,0,0
4068,31,1,2,3,0.545591223732237,0.0873977603093677,1950,4,997500,0,0,0,0,0,0,0,0,0,0,1
2185,1042,0,0,0,-1.00853516296613,-0.184609084492263,2009,4,640000,0,1,0,0,0,0,0,0,0,0,1
804,62,3,0,3,0.138252312460646,0.088007413304814,1958,1,1325000,0,1,0,1,0,0,0,0,0,0,0
610,1064,0,0,0,-1.00853516296613,-0.089299999537489,1981,2,385000,0,0,1,0,0,0,1,0,0,0,0
6076,22,1,0,1,-0.163582151071682,-0.0751763718096494,1930,1,760000,0,1,0,1,0,0,0,0,0,0,0
1005,21,1,0,1,-0.0911051826247093,-0.0746683276467775,1925,1,821000,0,1,0,1,0,0,0,0,0,0,0
2695,24,2,0,2,-0.094774902546075,0.0610810726726018,1993,1,550000,0,0,0,1,0,0,0,0,0,0,0
3641,30,1,0,1,0.826324797716711,-0.0473355516842677,1925,1,555000,0,0,1,1,0,0,0,0,0,0,0
8721,52,1,0,1,0.826324797716711,-0.0972254884782911,1950,1,125000,0,1,0,1,0,0,0,0,0,0,0
5686,1406,0,0,0,-1.00853516296613,-0.151992649235885,2018,2,312312,0,0,0,0,0,0,1,0,0,0,0
4670,28,1,0,1,0.138252312460646,-0.040832586399507,1930,1,715000,0,1,0,1,0,0,0,0,0,0,0
12637,89,2,0,2,0.367609807546001,-0.0538385169690284,1940,1,525000,0,1,0,1,0,0,0,0,0,0,0
8260,13,1,1,2,-0.265416878889579,0.0122072242043223,1925,1,1200000,0,1,0,1,0,0,0,0,0,0,0
7358,46,2,0,2,-0.0911051826247093,0.0383206941759394,1940,1,450000,0,0,0,1,0,0,0,0,0,0,0
1197,32,6,0,6,0.138252312460646,0.12499302836189,1922,2,1460000,0,1,0,0,0,0,0,1,0,0,0
1491,1209,0,0,0,-1.00853516296613,-0.140714068820128,1910,2,486000,0,0,0,0,0,0,1,0,0,0,0
6023,411,1,0,1,0.415774881513926,0.00448495292866897,1980,1,655000,0,0,1,1,0,0,0,0,0,0,0
2360,1002,0,0,0,-1.00853516296613,-0.119782649309805,1973,2,225000,0,0,1,0,0,0,1,0,0,0,0
1171,1154,0,0,0,-1.00853516296613,-0.0654219238825084,0,2,2082500,1,0,0,0,0,0,1,0,0,0,0
7404,1233,0,0,0,-1.00853516296613,-0.184913910989986,2004,4,648000,0,0,0,0,0,0,0,0,0,0,1
11007,48,3,0,3,0.367609807546001,-0.0468275075213958,1925,1,340000,0,1,0,1,0,0,0,0,0,0,0
2872,105,3,0,3,0.663480976206109,0.24915902176779,1925,1,786500,0,0,0,1,0,0,0,0,0,0,0
5745,5,2,1,3,-0.176884885786632,0.064027728817259,1931,1,1200000,0,0,0,1,0,0,0,0,0,0,0
5903,1029,0,0,0,-1.00853516296613,-0.0532288639735821,2006,2,950000,0,0,0,0,0,0,1,0,0,0,0
4666,33,1,0,1,0.301554848961419,-0.100781797618395,1910,1,2e+05,0,0,0,1,0,0,0,0,0,0,0
2667,1,0,1,1,0.596967302631356,-0.0953965294919522,1935,4,1300000,0,1,0,0,0,0,0,0,0,0,1
3612,34,1,0,1,2.66118475839955,-0.0424583277206972,1950,1,740000,0,0,1,1,0,0,0,0,0,0,0
6113,19,2,0,2,0.138252312460646,0.0534604102295229,1925,1,995000,0,0,0,1,0,0,0,0,0,0,0
2119,1065,0,0,0,-1.00853516296613,-0.0960061824873985,1959,2,769797,0,1,0,0,0,0,1,0,0,0,0
6395,28,3,0,3,-0.121839086966147,0.107109873828799,1935,1,1345000,0,0,0,1,0,0,0,0,0,0,0
1725,1403,0,0,0,-1.00853516296613,-0.147318642937463,1909,2,624000,1,0,0,0,0,0,0,0,0,1,0
1435,84,2,0,2,1.30338838749425,-0.0424583277206972,1920,1,695000,0,0,1,1,0,0,0,0,0,0,0
3521,35,3,0,3,0.0749496438170879,-0.000189053369752776,2007,1,675000,0,0,0,1,0,0,0,0,0,0,0
7145,95,1,0,1,0.000637815409432779,-0.0812729017641126,1925,1,750000,0,0,0,1,0,0,0,0,0,0,0
8664,1404,0,0,0,-1.00853516296613,-0.146302554611719,2016,2,404586,0,0,0,0,0,0,0,0,0,1,0
8020,70,3,0,3,0.138252312460646,0.0544764985552667,1965,1,720000,0,0,0,1,0,0,0,0,0,0,0
2111,1151,0,0,0,-1.00853516296613,-0.0884871288768939,0,2,1400000,0,0,0,0,0,0,1,0,0,0,0
881,1040,0,0,0,-1.00853516296613,-0.184609084492263,2008,4,845000,0,1,0,0,0,0,0,0,0,0,1
13667,52,1,0,1,0.826324797716711,-0.110739463210684,1960,1,525000,0,1,0,1,0,0,0,0,0,0,0
6961,6,1,0,1,-0.182848180658851,-0.0457098103630776,1970,1,625000,0,0,0,1,0,0,0,0,0,0,0
1006,59,3,0,3,1.009810793785,0.229954952411231,2005,1,1950000,0,1,0,1,0,0,0,0,0,0,0
2879,141,1,0,1,0.138252312460646,-0.0507902519917968,1920,1,890000,0,1,0,1,0,0,0,0,0,0,0
6188,18,2,0,2,0.0465093144265038,0.0160683598421489,1930,1,2e+05,0,0,0,1,0,0,0,0,0,0,0
9318,29,0,1,1,0.138252312460646,-0.123948611445355,1920,4,675000,0,1,0,0,0,0,0,0,0,0,1
3334,207,1,0,1,1.14742529083621,0.00560265008698721,1915,1,1460000,0,1,0,1,0,0,0,0,0,0,0
300,178,1,0,1,0.488710564951069,-0.0749731541445006,1930,1,425000,0,0,1,1,0,0,0,0,0,0,0
3937,2252,0,0,0,-1.00853516296613,-0.13705615084745,0,2,130000,0,0,0,0,0,0,1,0,0,0,0
5860,145,2,0,2,0.654306676402695,0.054273280890118,1925,1,1050000,0,0,0,1,0,0,0,0,0,0,0
7404,1219,0,0,0,-1.00853516296613,-0.102102712441862,2004,2,648000,0,0,0,0,0,0,1,0,0,0,0
8993,34,1,0,1,-0.0911051826247093,-0.0753795894747982,1920,1,541530,0,1,0,1,0,0,0,0,0,0,0
9408,16,1,0,1,-0.0300960889320048,-0.0817809459269845,1920,1,530000,0,1,0,1,0,0,0,0,0,0,0
164,1228,0,0,0,-1.00853516296613,-0.125066308603673,2007,2,850000,0,0,0,0,0,0,1,0,0,0,0
2411,2,2,0,2,0.122656002794842,-0.00100192403034786,1975,1,950000,0,1,0,1,0,0,0,0,0,0,0
2782,16,2,0,2,-0.0911051826247093,0.00631391191500791,1901,1,582000,0,0,0,1,0,0,0,0,0,0,0
1436,1210,0,0,0,-1.00853516296613,-0.11480381651366,1916,2,785000,1,0,0,0,0,0,1,0,0,0,0
8615,37,1,0,1,0.84467339732354,-0.100375362288097,1945,1,667000,0,1,0,1,0,0,0,0,0,0,0
2340,1162,0,0,0,-1.00853516296613,-0.0831018607504515,2007,2,1590000,0,0,0,0,0,0,1,0,0,0,0
5401,1,3,0,3,0.557976528466846,0.142266529899536,1910,1,1675000,0,0,0,1,0,0,0,0,0,0,0
1297,12,2,0,2,-0.0911051826247093,-0.011569242618084,1925,1,1055000,0,1,0,1,0,0,0,0,0,0,0
534,38,5,0,5,0.853388982136783,0.142672965229833,1930,2,2e+06,0,1,0,0,0,0,0,1,0,0,0
6022,141,1,0,1,-0.471838624466399,-0.0641010090590414,1984,1,442900,0,0,1,1,0,0,0,0,0,0,0
3171,25,2,0,2,0.305683283872955,0.0538668455598204,1940,1,660000,0,0,0,1,0,0,0,0,0,0,0
13260,22,1,0,1,0.726783644849667,-0.0648122708870621,1940,1,415000,0,1,0,1,0,0,0,0,0,0,0
5904,1010,0,0,0,-1.00853516296613,-0.063999400226467,2002,2,675000,0,0,0,0,0,0,1,0,0,0,0
3275,61,2,0,2,-0.0911051826247093,0.092478201938087,1920,1,1325000,0,0,0,1,0,0,0,0,0,0,0
8261,2,1,0,1,0.390545557054537,0.00712678257560299,1931,1,575000,0,0,0,1,0,0,0,0,0,0,0
10267,49,2,0,2,0.826324797716711,-0.0530256463084333,1920,1,435000,0,1,0,1,0,0,0,0,0,0,0
10387,60,1,0,1,0.826324797716711,-0.0934659616730388,1965,1,365000,0,1,0,1,0,0,0,0,0,0,0
7924,57,2,0,2,1.33182871688483,0.181081103942951,2006,1,1100000,0,0,1,1,0,0,0,0,0,0,0
12082,62,1,0,1,-0.0911051826247093,-0.109113721889494,1930,1,250000,0,1,0,1,0,0,0,0,0,0,0
4917,35,2,0,2,-0.228719679675922,-0.0392068450783169,1910,1,650000,0,0,0,1,0,0,0,0,0,0,0
1929,1302,0,0,0,-1.00853516296613,-0.0390036274131681,1905,2,2315000,0,0,0,0,0,0,0,0,0,1,0
12776,66,1,0,1,0.582747137936064,-0.0663364033756779,1950,1,645000,0,1,0,1,0,0,0,0,0,0,0
6933,1,1,0,1,2.2093504930814,0.0189134071542317,1975,1,559000,0,0,1,1,0,0,0,0,0,0,0
750,85,1,0,1,1.009810793785,-0.107487980568304,1955,1,250000,0,0,1,1,0,0,0,0,0,0,0
1881,1387,0,0,0,-1.00853516296613,-0.199037538717826,1900,4,1590000,1,0,0,0,0,0,0,0,0,0,1
1092,58,1,0,1,0.707976330252668,-0.0566835642811112,1920,1,360500,0,0,1,1,0,0,0,0,0,0,0
5789,1014,0,0,0,-1.00853516296613,-0.110739463210684,1989,2,391200,0,0,0,0,0,0,1,0,0,0,0
234,1005,0,0,0,-1.00853516296613,-0.0202059933869068,0,2,6e+05,1,0,0,0,0,0,1,0,0,0,0
5347,52,2,0,2,-0.0791785928802708,0.0851623659927312,1920,1,675000,0,0,0,1,0,0,0,0,0,0,0
2348,1112,0,0,0,-1.00853516296613,-0.132483753381603,1914,2,925000,0,0,0,0,0,0,1,0,0,0,0
3399,67,2,0,2,-0.0911051826247093,0.035577255696431,1910,1,940000,0,0,0,1,0,0,0,0,0,0,0
4983,70,1,0,1,0.0809129386893071,-0.00506627733332329,1955,1,330000,0,0,0,1,0,0,0,0,0,0,0
16,1210,0,0,0,-1.00853516296613,-0.155548958375989,2010,2,560000,0,1,0,0,0,0,1,0,0,0,0
2504,1230,0,0,0,-1.00853516296613,-0.0744651099816287,2007,2,1608835,0,0,0,0,0,0,1,0,0,0,0
14247,1275,1,0,1,-0.127802381838366,-0.107487980568304,1930,1,280000,0,1,0,1,0,0,0,0,0,0,0
5770,15,1,0,1,-0.107160207280684,-0.0635929648961694,1940,1,980000,0,0,0,1,0,0,0,0,0,0,0
11505,31,1,0,1,0.596967302631356,-0.0660315768779547,1920,1,560000,0,1,0,1,0,0,0,0,0,0,0
6022,402,1,0,1,-0.265416878889579,-0.0721281068324178,1980,1,495000,0,0,1,1,0,0,0,0,0,0,0
1338,1224,0,0,0,-1.00853516296613,-0.146200945779145,1977,2,818000,1,0,0,0,0,0,1,0,0,0,0
1073,1002,0,0,0,-1.00853516296613,-0.141730157145872,2007,2,1025000,0,0,1,0,0,0,0,0,0,1,0
6605,1140,0,0,0,-1.00853516296613,-0.184609084492263,2017,4,722958,0,0,0,0,0,0,0,0,0,0,1
248,1377,0,0,0,-1.00853516296613,-0.0939740058359108,2015,2,2321742,1,0,0,0,0,0,1,0,0,0,0
11089,9,1,0,1,0.711646050174034,-0.0351424917753415,1930,1,580000,0,1,0,1,0,0,0,0,0,0,0
148,1,1,0,1,-0.320462677710064,-0.11480381651366,1990,1,371500,0,0,1,1,0,0,0,0,0,0,0
5614,1,12,0,12,0.367609807546001,0.897220155927222,1920,2,2400000,0,0,0,0,0,0,1,0,0,0,0
4857,10,2,0,2,0.943297120210243,-0.0619672235749793,1910,1,6e+05,0,0,0,1,0,0,0,0,0,0,0
4419,105,1,0,1,0.826324797716711,-0.0928563086775925,1955,1,630000,0,0,1,1,0,0,0,0,0,0,0
1006,1170,0,0,0,-1.00853516296613,-0.1495540372541,1968,2,570000,1,0,0,0,0,0,1,0,0,0,0
1047,69,1,0,1,-0.839269331593138,-0.140714068820128,1899,1,1070000,0,0,0,1,0,0,0,0,0,0,0
13495,28,2,0,2,0.518985754302336,0.000420599625693538,1925,1,895000,0,1,0,1,0,0,0,0,0,0,0
7260,1140,0,0,0,-1.00853516296613,-0.184609084492263,2006,4,710000,0,0,0,0,0,0,0,0,0,0,1
7583,8,2,0,2,-0.114040932133245,0.0197262778148268,1910,1,7e+05,0,0,0,1,0,0,0,0,0,0,0
10266,91,3,0,3,0.367609807546001,-0.0414422393949534,1920,1,235000,0,1,0,1,0,0,0,0,0,0,0
15665,76,1,0,1,1.28503978788742,0.00875252389679316,1920,1,250000,0,1,0,1,0,0,0,0,0,0,0
1697,51,1,0,1,-0.0911051826247093,-0.0642026178916158,1910,1,715000,0,1,0,1,0,0,0,0,0,0,0
11344,12,1,0,1,-0.00257318952176219,-0.0700959301809301,1940,1,539000,0,1,0,1,0,0,0,0,0,0,0
1167,1008,0,0,0,-1.00853516296613,-0.0874710405511501,2006,2,1151012,0,0,0,0,0,0,1,0,0,0,0
3375,29,2,0,2,-0.0911051826247093,-0.0172593372422496,1899,1,920000,0,0,0,1,0,0,0,0,0,0,0
1552,1009,0,0,0,-1.00853516296613,-0.049774163666053,1980,1,430000,0,0,1,0,1,0,0,0,0,0,0
8533,46,1,0,1,-0.243857274351556,-0.0774117661262859,1935,1,680000,0,0,0,1,0,0,0,0,0,0,0
12390,249,3,0,3,0.0359588696525775,0.114832145104452,2017,1,830000,0,1,0,1,0,0,0,0,0,0,0
4933,53,2,0,2,0.826324797716711,0.110767791801476,0,1,1130000,0,0,0,1,0,0,0,0,0,0,0
4302,34,3,0,3,0.149720187214914,0.0558990222113081,1930,1,835000,0,0,0,1,0,0,0,0,0,0,0
248,1329,0,0,0,-1.00853516296613,-0.126793658757437,2015,2,1365782,1,0,0,0,0,0,1,0,0,0,0
3258,1106,0,0,0,-1.00853516296613,-0.12384700261278,2017,2,750450,0,1,0,0,0,0,1,0,0,0,0
5043,43,2,0,2,0.188252246389253,0.0323257730540506,1925,1,690000,0,0,0,1,0,0,0,0,0,0,0
12027,51,1,0,1,-0.0911051826247093,-0.109113721889494,1920,1,515000,0,1,0,1,0,0,0,0,0,0,0
6234,18,2,0,2,-0.379178196451915,-0.0768021131308396,1930,1,820000,0,0,0,1,0,0,0,0,0,0,0
3937,2232,0,0,0,-1.00853516296613,-0.101696277111564,0,2,265000,0,0,0,0,0,0,1,0,0,0,0
5645,21,2,0,2,0.826324797716711,-0.0136014192695717,1940,1,1380000,0,1,0,1,0,0,0,0,0,0,0
12481,1,2,0,2,-0.182848180658851,-0.0278266558299857,1935,1,185000,0,1,0,1,0,0,0,0,0,0,0
6827,42,1,0,1,0.385958407152829,-0.0245751731876053,1925,1,1350000,0,0,0,1,0,0,0,0,0,0,0
1727,1021,0,0,0,-1.00853516296613,-0.0674541005339961,2005,2,990000,1,0,0,0,0,0,1,0,0,0,0
631,1101,0,0,0,-1.00853516296613,-0.184609084492263,2015,4,50000,0,0,0,0,0,0,0,0,0,0,1
3916,1084,0,0,0,-1.00853516296613,-0.115921513671978,0,1,4e+05,0,1,0,0,1,0,0,0,0,0,0
12675,23,2,0,2,1.28503978788742,0.038219085343365,2001,1,830000,0,1,0,1,0,0,0,0,0,0,0
5398,82,1,0,1,0.229995310494788,-0.0564803466159624,1910,1,995000,0,0,0,1,0,0,0,0,0,0,0
1047,1177,0,0,0,-1.00853516296613,-0.148131513598058,1931,2,630000,1,0,0,0,0,0,1,0,0,0,0
2771,26,3,0,3,0.0813716536794778,-0.021323690545225,1920,1,915000,0,1,0,1,0,0,0,0,0,0,0
1817,1309,0,0,0,-1.00853516296613,-0.124659873273375,2016,2,778961,0,0,0,0,0,0,0,0,0,1,0
2094,1051,0,0,0,-1.00853516296613,-0.102204321274436,1913,2,706388,1,0,0,0,0,0,1,0,0,0,0
2233,31,2,0,2,1.009810793785,0.08536558365788,1970,1,730000,0,0,1,1,0,0,0,0,0,0,0
4668,25,2,0,2,0.0850413736008435,0.177524794802848,2014,1,7e+05,0,0,0,1,0,0,0,0,0,0,0
1791,31,2,0,2,-0.286059053447261,0.00163990561658617,1899,1,1134000,0,0,0,1,0,0,0,0,0,0,0
1776,1108,0,0,0,-1.00853516296613,-0.13959637166181,2017,2,529490,0,0,0,0,0,0,1,0,0,0,0
1263,76,1,0,1,1.65201178002399,-0.0302652678117709,1899,1,350000,0,0,1,1,0,0,0,0,0,0,0
11329,14,1,0,1,0.642838801648427,-0.0904176966958073,1945,1,460000,0,1,0,1,0,0,0,0,0,0,0
594,1710,0,0,0,-1.00853516296613,-0.106979936405432,2005,2,1275000,1,0,0,0,0,0,1,0,0,0,0
6242,41,1,0,1,-0.190646335491753,-0.0668444475385498,1920,1,980000,0,0,0,1,0,0,0,0,0,0,0
4837,1132,0,0,0,-1.00853516296613,-0.19822466805723,2014,4,543918,0,0,0,0,0,0,0,0,0,0,1
7674,1172,0,0,0,-1.00853516296613,-0.115819904839404,1949,2,447500,0,1,0,0,0,0,1,0,0,0,0
13494,45,1,0,1,0.133665162558939,-0.0360569712685109,1930,1,445129,0,1,0,1,0,0,0,0,0,0,0
7434,7,1,0,1,-0.182848180658851,-0.0831018607504515,1945,1,7e+05,0,1,0,1,0,0,0,0,0,0,0
3758,24,3,0,3,-0.513122973581763,-0.0660315768779547,1930,1,425000,0,0,0,1,0,0,0,0,0,0,0
5413,82,1,0,1,0.711646050174034,0.047973533270506,1955,1,638600,0,0,0,1,0,0,0,0,0,0,0
1894,1019,0,0,0,-1.00853516296613,-0.079545551610348,0,2,1195000,0,0,0,0,0,0,1,0,0,0,0
9046,1018,0,0,0,-1.00853516296613,-0.138478674503492,1927,2,110770,0,1,0,0,0,0,1,0,0,0,0
248,1247,0,0,0,-1.00853516296613,-0.126692049924863,2015,2,1249356,1,0,0,0,0,0,1,0,0,0,0
1747,1412,0,0,0,-1.00853516296613,-0.0851340374019392,2018,2,691595,0,0,0,0,0,0,1,0,0,0,0
4672,135,1,0,1,-0.267710453840433,-0.0570899996114088,1950,1,705000,0,1,0,1,0,0,0,0,0,0,0
6605,1129,0,0,0,-1.00853516296613,-0.0972254884782911,2017,2,641498,0,0,0,0,0,0,1,0,0,0,0
4607,22,1,0,1,-0.127802381838366,-0.105862239247114,1945,1,239580,0,0,0,1,0,0,0,0,0,0,0
3309,18,5,2,7,0.149720187214914,0.241843185822434,1926,2,1e+06,0,0,0,0,0,0,0,0,1,0,0
1042,1222,0,0,0,-1.00853516296613,-0.120189084640102,2005,2,1300800,1,0,0,0,0,0,1,0,0,0,0
4837,1124,0,0,0,-1.00853516296613,-0.197919841559507,2014,4,775000,0,0,0,0,0,0,0,0,0,0,1
7848,65,1,0,1,-0.0452336836076383,-0.111958769201577,1920,1,535000,0,0,0,1,0,0,0,0,0,0,0
3944,2532,0,0,0,-1.00853516296613,-0.136243280186855,0,2,115000,0,0,0,0,0,0,1,0,0,0,0
17,1300,0,0,0,-1.00853516296613,-0.0897064348677866,2014,2,1532466,1,0,0,0,0,0,1,0,0,0,0
7115,163,2,0,2,0.0336652947017239,0.018710189489083,2017,1,1242265,0,1,0,1,0,0,0,0,0,0,0
2697,84,2,0,2,0.138252312460646,-0.0282330911602832,1910,1,750000,0,1,0,1,0,0,0,0,0,0,0
